time,agentID,x,y,z,action
5289,1,2.3,0.105,5.4,walk
5292,1,2.3,0.105,5.4,walk
5295,1,2.3,0.105,5.4,walk
5298,1,2.3,0.105,5.4,walk
5301,1,2.3,0.105,5.4,walk
5304,1,2.3,0.105,5.4,walk
5307,1,2.3,0.105,5.4,walk
5310,1,2.3,0.105,5.4,walk
5313,1,2.3,0.105,5.4,walk
5316,1,2.3,0.105,5.4,walk
5319,1,2.3,0.105,5.4,walk
5322,1,2.3,0.105,5.4,walk
5325,1,2.3,0.105,5.4,walk
5328,1,2.3,0.105,5.4,walk
5331,1,2.3,0.105,5.4,walk
5334,1,2.3,0.105,5.4,walk
5337,1,2.3,0.105,5.4,walk
5340,1,2.3,0.105,5.4,walk
5343,1,2.3,0.105,5.4,walk
5346,1,2.3,0.105,5.4,walk
5349,1,2.3,0.105,5.4,walk
5352,1,2.3,0.105,5.4,walk
5355,1,2.3,0.105,5.4,walk
5358,1,2.3,0.105,5.4,walk
5361,1,2.3,0.105,5.4,walk
5364,1,2.3,0.105,5.4,walk
5367,1,2.3,0.105,5.4,walk
5370,1,2.3,0.105,5.4,walk
5373,1,2.3,0.105,5.4,walk
5376,1,2.3,0.105,5.4,walk
5379,1,2.3,0.105,5.4,walk
5382,1,2.3,0.105,5.4,walk
5385,1,2.3,0.105,5.4,walk
5388,1,2.3,0.105,5.4,walk
5391,1,2.3,0.105,5.4,walk
5394,1,2.3,0.105,5.4,walk
5397,1,2.3,0.105,5.4,walk
5400,1,2.3,0.105,5.4,walk
5403,1,2.3,0.105,5.4,walk
5406,1,2.3,0.105,5.4,walk
5409,1,2.3,0.105,5.4,walk
5412,1,2.3,0.105,5.4,walk
5415,1,2.3,0.105,5.4,walk
5418,1,2.3,0.105,5.4,walk
5421,1,2.3,0.105,5.4,walk
5424,1,2.3,0.105,5.4,walk
5427,1,2.3,0.105,5.4,walk
5430,1,2.3,0.105,5.4,walk
5433,1,2.3,0.105,5.4,walk
5436,1,2.3,0.105,5.4,walk
5439,1,2.3,0.105,5.4,walk
5442,1,2.3,0.105,5.4,walk
5445,1,2.3,0.105,5.4,walk
5448,1,2.3,0.105,5.4,walk
5451,1,2.3,0.105,5.4,walk
5454,1,2.3,0.105,5.4,walk
5457,1,2.3,0.105,5.4,walk
5460,1,2.3,0.105,5.4,walk
5463,1,2.3,0.105,5.4,walk
5466,1,2.3,0.105,5.4,walk
5469,1,2.3,0.105,5.4,walk
5472,1,2.3,0.105,5.4,walk
5475,1,2.3,0.105,5.4,walk
5478,1,2.3,0.105,5.4,walk
5481,1,2.3,0.105,5.4,walk
5484,1,2.3,0.105,5.4,walk
5487,1,2.3,0.105,5.4,walk
5490,1,2.3,0.105,5.4,walk
5493,1,2.3,0.105,5.4,walk
5496,1,2.3,0.105,5.4,walk
5499,1,2.3,0.105,5.4,walk
5502,1,2.3,0.105,5.4,walk
5505,1,2.3,0.105,5.4,walk
5508,1,2.3,0.105,5.4,walk
5511,1,2.3,0.105,5.4,walk
5514,1,2.3,0.105,5.4,walk
5517,1,2.3,0.105,5.4,walk
5520,1,2.3,0.105,5.4,walk
5523,1,2.3,0.105,5.4,walk
5526,1,2.3,0.105,5.4,walk
5529,1,2.3,0.105,5.4,walk
5532,1,2.3,0.105,5.4,walk
5535,1,2.3,0.105,5.4,walk
5538,1,2.3,0.105,5.4,walk
5541,1,2.3,0.105,5.4,walk
5544,1,2.3,0.105,5.4,walk
5547,1,2.3,0.105,5.4,walk
5550,1,2.3,0.105,5.4,walk
5553,1,2.3,0.105,5.4,walk
5556,1,2.3,0.105,5.4,walk
5559,1,2.3,0.105,5.4,walk
5562,1,2.3,0.105,5.4,walk
5565,1,2.3,0.105,5.4,walk
5568,1,2.3,0.105,5.4,walk
5571,1,2.3,0.105,5.4,walk
5574,1,2.3,0.105,5.4,walk
5577,1,2.3,0.105,5.4,walk
5580,1,2.3,0.105,5.4,walk
5583,1,2.3,0.105,5.4,walk
5586,1,2.3,0.105,5.4,walk
5589,1,2.3,0.105,5.4,walk
5592,1,2.3,0.105,5.4,walk
5595,1,2.3,0.105,5.4,walk
5598,1,2.3,0.105,5.4,walk
5601,1,2.3,0.105,5.4,walk
5604,1,2.3,0.105,5.4,walk
5607,1,2.3,0.105,5.4,walk
5610,1,2.3,0.105,5.4,walk
5613,1,2.3,0.105,5.4,walk
5616,1,2.3,0.105,5.4,walk
5619,1,2.3,0.105,5.4,walk
5622,1,2.3,0.105,5.4,walk
5625,1,2.3,0.105,5.4,walk
5628,1,2.3,0.105,5.4,walk
5631,1,2.3,0.105,5.4,walk
5634,1,2.3,0.105,5.4,walk
5637,1,2.3,0.105,5.4,walk
5640,1,2.3,0.105,5.4,walk
5643,1,2.3,0.105,5.4,walk
5646,1,2.3,0.105,5.4,walk
5649,1,2.3,0.105,5.4,walk
5652,1,2.3,0.105,5.4,walk
5655,1,2.3,0.105,5.4,walk
5658,1,2.3,0.105,5.4,walk
5661,1,2.3,0.105,5.4,walk
5664,1,2.3,0.105,5.4,walk
5667,1,2.3,0.105,5.4,walk
5670,1,2.3,0.105,5.4,walk
5673,1,2.3,0.105,5.4,walk
5676,1,2.3,0.105,5.4,walk
5679,1,2.3,0.105,5.4,walk
5682,1,2.3,0.105,5.4,walk
5685,1,2.3,0.105,5.4,walk
5688,1,2.3,0.105,5.4,walk
5691,1,2.3,0.105,5.4,walk
5694,1,2.3,0.105,5.4,walk
5697,1,2.3,0.105,5.4,walk
5700,1,2.3,0.105,5.4,walk
5703,1,2.3,0.105,5.4,walk
5706,1,2.3,0.105,5.4,walk
5709,1,2.3,0.105,5.4,walk
5712,1,2.3,0.105,5.4,walk
5715,1,2.3,0.105,5.4,walk
5718,1,2.3,0.105,5.4,walk
5721,1,2.3,0.105,5.4,walk
5724,1,2.3,0.105,5.4,walk
5727,1,2.3,0.105,5.4,walk
5730,1,2.3,0.105,5.4,walk
5733,1,2.3,0.105,5.4,walk
5736,1,2.3,0.105,5.4,walk
5739,1,2.3,0.105,5.4,walk
5742,1,2.3,0.105,5.4,walk
5745,1,2.3,0.105,5.4,walk
5748,1,2.3,0.105,5.4,walk
5751,1,2.3,0.105,5.4,walk
5754,1,2.3,0.105,5.4,walk
5757,1,2.3,0.105,5.4,walk
5760,1,2.3,0.105,5.4,walk
5763,1,2.3,0.105,5.4,walk
5766,1,2.3,0.105,5.4,walk
5769,1,2.3,0.105,5.4,walk
5772,1,2.3,0.105,5.4,walk
5775,1,2.3,0.105,5.4,walk
5778,1,2.3,0.105,5.4,walk
5781,1,2.3,0.105,5.4,walk
5784,1,2.3,0.105,5.4,walk
5787,1,2.3,0.105,5.4,walk
5790,1,2.3,0.105,5.4,walk
5793,1,2.3,0.105,5.4,walk
5796,1,2.3,0.105,5.4,walk
5799,1,2.3,0.105,5.4,walk
5802,1,2.3,0.105,5.4,walk
5805,1,2.3,0.105,5.4,walk
5808,1,2.3,0.105,5.4,walk
5811,1,2.3,0.105,5.4,walk
5814,1,2.3,0.105,5.4,walk
5817,1,2.3,0.105,5.4,walk
5820,1,2.3,0.105,5.4,walk
5823,1,2.3,0.105,5.4,walk
5826,1,2.3,0.105,5.4,walk
5829,1,2.3,0.105,5.4,walk
5832,1,2.3,0.105,5.4,walk
5835,1,2.3,0.105,5.4,walk
5838,1,2.3,0.105,5.4,walk
5841,1,2.3,0.105,5.4,walk
5844,1,2.3,0.105,5.4,walk
5847,1,2.3,0.105,5.4,walk
5850,1,2.3,0.105,5.4,walk
5853,1,2.3,0.105,5.4,walk
5856,1,2.3,0.105,5.4,walk
5859,1,2.3,0.105,5.4,walk
5862,1,2.3,0.105,5.4,walk
5865,1,2.3,0.105,5.4,walk
5868,1,2.3,0.105,5.4,walk
5871,1,2.3,0.105,5.4,walk
5874,1,2.3,0.105,5.4,walk
5877,1,2.3,0.105,5.4,walk
5880,1,2.3,0.105,5.4,walk
5883,1,2.3,0.105,5.4,walk
5886,1,2.3,0.105,5.4,walk
5889,1,2.3,0.105,5.4,walk
5892,1,2.3,0.105,5.4,walk
5895,1,2.3,0.105,5.4,walk
5898,1,2.3,0.105,5.4,walk
5901,1,2.3,0.105,5.4,walk
5904,1,2.3,0.105,5.4,walk
5907,1,2.3,0.105,5.4,walk
5910,1,2.3,0.105,5.4,walk
5913,1,2.3,0.105,5.4,walk
5916,1,2.3,0.105,5.4,walk
5919,1,2.3,0.105,5.4,walk
5922,1,2.3,0.105,5.4,walk
5925,1,2.3,0.105,5.4,walk
5928,1,2.3,0.105,5.4,walk
5931,1,2.3,0.105,5.4,walk
5934,1,2.3,0.105,5.4,walk
5937,1,2.3,0.105,5.4,walk
5940,1,2.3,0.105,5.4,walk
5943,1,2.3,0.105,5.4,walk
5946,1,2.3,0.105,5.4,walk
5949,1,2.3,0.105,5.4,walk
5952,1,2.3,0.105,5.4,walk
5955,1,2.3,0.105,5.4,walk
5958,1,2.3,0.105,5.4,walk
5961,1,2.3,0.105,5.4,walk
5964,1,2.3,0.105,5.4,walk
5967,1,2.3,0.105,5.4,walk
5970,1,2.3,0.105,5.4,walk
5973,1,2.3,0.105,5.4,walk
5976,1,2.3,0.105,5.4,walk
5979,1,2.3,0.105,5.4,walk
5982,1,2.3,0.105,5.4,walk
5985,1,2.3,0.105,5.4,walk
5988,1,2.3,0.105,5.4,walk
5991,1,2.3,0.105,5.4,walk
5994,1,2.3,0.105,5.4,walk
5997,1,2.3,0.105,5.4,walk
6000,1,2.3,0.105,5.4,walk
6003,1,2.3,0.105,5.4,walk
6006,1,2.3,0.105,5.4,walk
6009,1,2.3,0.105,5.4,walk
6012,1,2.3,0.105,5.4,walk
6015,1,2.3,0.105,5.4,walk
6018,1,2.3,0.105,5.4,walk
6021,1,2.3,0.105,5.4,walk
6024,1,2.3,0.105,5.4,walk
6027,1,2.3,0.105,5.4,walk
6030,1,2.3,0.105,5.4,walk
6033,1,2.3,0.105,5.4,walk
6036,1,2.3,0.105,5.4,walk
6039,1,2.3,0.105,5.4,walk
6042,1,2.3,0.105,5.4,walk
6045,1,2.3,0.105,5.4,walk
6048,1,2.3,0.105,5.4,walk
6051,1,2.3,0.105,5.4,walk
6054,1,2.3,0.105,5.4,walk
6057,1,2.3,0.105,5.4,walk
6060,1,2.3,0.105,5.4,walk
6063,1,2.3,0.105,5.4,walk
6066,1,2.3,0.105,5.4,walk
6069,1,2.3,0.105,5.4,walk
6072,1,2.3,0.105,5.4,walk
6075,1,2.3,0.105,5.4,walk
6078,1,2.3,0.105,5.4,walk
6081,1,2.3,0.105,5.4,walk
6084,1,2.3,0.105,5.4,walk
6087,1,2.3,0.105,5.4,walk
6090,1,2.3,0.105,5.4,walk
6093,1,2.3,0.105,5.4,walk
6096,1,2.3,0.105,5.4,walk
6099,1,2.3,0.105,5.4,walk
6102,1,2.3,0.105,5.4,walk
6105,1,2.3,0.105,5.4,walk
6108,1,2.3,0.105,5.4,walk
6111,1,2.3,0.105,5.4,walk
6114,1,2.3,0.105,5.4,walk
6117,1,2.3,0.105,5.4,walk
6120,1,2.3,0.105,5.4,walk
6123,1,2.3,0.105,5.4,walk
6126,1,2.3,0.105,5.4,walk
6129,1,2.3,0.105,5.4,walk
6132,1,2.3,0.105,5.4,walk
6135,1,2.3,0.105,5.4,walk
6138,1,2.3,0.105,5.4,walk
6141,1,2.3,0.105,5.4,walk
6144,1,2.3,0.105,5.4,walk
6147,1,2.3,0.105,5.4,walk
6150,1,2.3,0.105,5.4,walk
6153,1,2.3,0.105,5.4,walk
6156,1,2.3,0.105,5.4,walk
6159,1,2.3,0.105,5.4,walk
6162,1,2.3,0.105,5.4,walk
6165,1,2.3,0.105,5.4,walk
6168,1,2.3,0.105,5.4,walk
6171,1,2.3,0.105,5.4,walk
6174,1,2.3,0.105,5.4,walk
6177,1,2.3,0.105,5.4,walk
6180,1,2.3,0.105,5.4,walk
6183,1,2.3,0.105,5.4,walk
6186,1,2.3,0.105,5.4,walk
6189,1,2.3,0.105,5.4,walk
6192,1,2.3,0.105,5.4,walk
6195,1,2.3,0.105,5.4,walk
6198,1,2.3,0.105,5.4,walk
6201,1,2.3,0.105,5.4,walk
6204,1,2.3,0.105,5.4,walk
6207,1,2.3,0.105,5.4,walk
6210,1,2.3,0.105,5.4,walk
6213,1,2.3,0.105,5.4,walk
6216,1,2.3,0.105,5.4,walk
6219,1,2.3,0.105,5.4,walk
6222,1,2.3,0.105,5.4,walk
6225,1,2.3,0.105,5.4,walk
6228,1,2.3,0.105,5.4,walk
6231,1,2.3,0.105,5.4,walk
6234,1,2.3,0.105,5.4,walk
6237,1,2.3,0.105,5.4,walk
6240,1,2.3,0.105,5.4,walk
6243,1,2.3,0.105,5.4,walk
6246,1,2.3,0.105,5.4,walk
6249,1,2.3,0.105,5.4,walk
6252,1,2.3,0.105,5.4,walk
6255,1,2.3,0.105,5.4,walk
6258,1,2.3,0.105,5.4,walk
6261,1,2.3,0.105,5.4,walk
6264,1,2.3,0.105,5.4,walk
6267,1,2.3,0.105,5.4,walk
6270,1,2.3,0.105,5.4,walk
6273,1,2.3,0.105,5.4,walk
6276,1,2.3,0.105,5.4,walk
6279,1,2.3,0.105,5.4,walk
6282,1,2.3,0.105,5.4,walk
6285,1,2.3,0.105,5.4,walk
6288,1,2.3,0.105,5.4,walk
6291,1,2.3,0.105,5.4,walk
6294,1,2.3,0.105,5.4,walk
6297,1,2.3,0.105,5.4,walk
6300,1,2.3,0.105,5.4,walk
6303,1,2.3,0.105,5.4,walk
6306,1,2.3,0.105,5.4,walk
6309,1,2.3,0.105,5.4,walk
6312,1,2.3,0.105,5.4,walk
6315,1,2.3,0.105,5.4,walk
6318,1,2.3,0.105,5.4,walk
6321,1,2.3,0.105,5.4,walk
6324,1,2.3,0.105,5.4,walk
6327,1,2.3,0.105,5.4,walk
6330,1,2.3,0.105,5.4,walk
6333,1,2.3,0.105,5.4,walk
6334,1,2.3,0.105,5.4,walk
6335,1,2.3,0.105,5.4,walk
6336,1,2.3,0.105,5.4,walk
6339,1,2.3,0.105,5.4,walk
6342,1,2.3,0.105,5.4,walk
6344,1,2.3,0.105,5.4,walk
6345,1,2.3,0.105,5.4,walk
6346,1,2.3,0.105,5.4,walk
6347,1,2.3,0.105,5.4,walk
6348,1,2.3,0.105,5.4,walk
6351,1,2.3,0.105,5.4,walk
6354,1,2.3,0.105,5.4,walk
6357,1,2.3,0.105,5.4,walk
6359,1,2.3,0.105,5.4,walk
6360,1,2.3,0.105,5.4,walk
6361,1,2.3,0.105,5.4,walk
6362,1,2.3,0.105,5.4,walk
6363,1,2.3,0.105,5.4,walk
6364,1,2.3,0.105,5.4,walk
6366,1,2.3,0.105,5.4,walk
6368,1,2.3,0.105,5.4,walk
6369,1,2.3,0.105,5.4,walk
6372,1,2.3,0.105,5.4,walk
6375,1,2.3,0.105,5.4,walk
6376,1,2.3,0.105,5.4,walk
6377,1,2.3,0.105,5.4,walk
6378,1,2.3,0.105,5.4,walk
6379,1,2.3,0.105,5.4,walk
6381,1,2.3,0.105,5.4,walk
6384,1,2.3,0.105,5.4,walk
6387,1,2.3,0.105,5.4,walk
6390,1,2.3,0.105,5.4,walk
6391,1,2.3,0.105,5.4,walk
6392,1,2.3,0.105,5.4,walk
6393,1,2.3,0.105,5.4,walk
6394,1,2.3,0.105,5.4,walk
6395,1,2.3,0.105,5.4,walk
6396,1,2.3,0.105,5.4,walk
6397,1,2.3,0.105,5.4,walk
6399,1,2.3,0.105,5.4,walk
6402,1,2.3,0.105,5.4,walk
6405,1,2.3,0.105,5.4,walk
6408,1,2.3,0.105,5.4,walk
6411,1,2.3,0.105,5.4,walk
6414,1,2.3,0.105,5.4,walk
6417,1,2.3,0.105,5.4,walk
6420,1,2.3,0.105,5.4,walk
6423,1,2.3,0.105,5.4,walk
6426,1,2.3,0.105,5.4,walk
6429,1,2.3,0.105,5.4,walk
6432,1,2.3,0.105,5.4,walk
6435,1,2.3,0.105,5.4,walk
6438,1,2.3,0.105,5.4,walk
6439,1,2.3,0.105,5.4,walk
6441,1,2.3,0.105,5.4,walk
6444,1,2.3,0.105,5.4,walk
6447,1,2.3,0.105,5.4,walk
6450,1,2.3,0.105,5.4,walk
6451,1,2.3,0.105,5.4,walk
6452,1,2.3,0.105,5.4,walk
6453,1,2.3,0.105,5.4,walk
6454,1,2.3,0.105,5.4,walk
6455,1,2.3,0.105,5.4,walk
6456,1,2.3,0.105,5.4,walk
6457,1,2.3,0.105,5.4,walk
6459,1,2.3,0.105,5.4,walk
6462,1,2.3,0.105,5.4,walk
6465,1,2.3,0.105,5.4,walk
6468,1,2.3,0.105,5.4,walk
6471,1,2.3,0.105,5.4,walk
6474,1,2.3,0.105,5.4,walk
6477,1,2.3,0.105,5.4,walk
6479,1,2.3,0.105,5.4,walk
6480,1,2.3,0.105,5.4,walk
6481,1,2.3,0.105,5.4,walk
6482,1,2.3,0.105,5.4,walk
6483,1,2.3,0.105,5.4,walk
6486,1,2.3,0.105,5.4,walk
6489,1,2.3,0.105,5.4,walk
6492,1,2.3,0.105,5.4,walk
6494,1,2.3,0.105,5.4,walk
6495,1,2.3,0.105,5.4,walk
6496,1,2.3,0.105,5.4,walk
6497,1,2.3,0.105,5.4,walk
6498,1,2.3,0.105,5.4,walk
6499,1,2.3,0.105,5.4,walk
6501,1,2.3,0.105,5.4,walk
6504,1,2.3,0.105,5.4,walk
6507,1,2.3,0.105,5.4,walk
6510,1,2.3,0.105,5.4,walk
6511,1,2.3,0.105,5.4,walk
6512,1,2.3,0.105,5.4,walk
6513,1,2.3,0.105,5.4,walk
6514,1,2.3,0.105,5.4,walk
6515,1,2.3,0.105,5.4,walk
6516,1,2.3,0.105,5.4,walk
6519,1,2.3,0.105,5.4,walk
6522,1,2.3,0.105,5.4,walk
6525,1,2.3,0.105,5.4,walk
6526,1,2.3,0.105,5.4,walk
6527,1,2.3,0.105,5.4,walk
6528,1,2.3,0.105,5.4,walk
6529,1,2.3,0.105,5.4,walk
6530,1,2.3,0.105,5.4,walk
6531,1,2.3,0.105,5.4,walk
6532,1,2.3,0.105,5.4,walk
6533,1,2.3,0.105,5.4,walk
6534,1,2.3,0.105,5.4,walk
6537,1,2.3,0.105,5.4,walk
6540,1,2.3,0.105,5.4,walk
6542,1,2.3,0.105,5.4,walk
6543,1,2.3,0.105,5.4,walk
6546,1,2.3,0.105,5.4,walk
6549,1,2.3,0.105,5.4,walk
6552,1,2.3,0.105,5.4,walk
6554,1,2.3,0.105,5.4,walk
6555,1,2.3,0.105,5.4,walk
6556,1,2.3,0.105,5.4,walk
6557,1,2.3,0.105,5.4,walk
6558,1,2.3,0.105,5.4,walk
6559,1,2.3,0.105,5.4,walk
6560,1,2.3,0.105,5.4,walk
6561,1,2.3,0.105,5.4,walk
6564,1,2.3,0.105,5.4,walk
6567,1,2.3,0.105,5.4,walk
6570,1,2.3,0.105,5.4,walk
6573,1,2.3,0.105,5.4,walk
6576,1,2.3,0.105,5.4,walk
6579,1,2.3,0.105,5.4,walk
6582,1,2.3,0.105,5.4,walk
6585,1,2.3,0.105,5.4,walk
6586,1,2.3,0.105,5.4,walk
6587,1,2.3,0.105,5.4,walk
6588,1,2.3,0.105,5.4,walk
6589,1,2.3,0.105,5.4,walk
6590,1,2.3,0.105,5.4,walk
6591,1,2.3,0.105,5.4,walk
6592,1,2.3,0.105,5.4,walk
6594,1,2.3,0.105,5.4,walk
6597,1,2.3,0.105,5.4,walk
6599,1,2.3,0.105,5.4,walk
6600,1,2.3,0.105,5.4,walk
6601,1,2.3,0.105,5.4,walk
6602,1,2.3,0.105,5.4,walk
6603,1,2.3,0.105,5.4,walk
6606,1,2.3,0.105,5.4,walk
6609,1,2.3,0.105,5.4,walk
6612,1,2.3,0.105,5.4,walk
6614,1,2.3,0.105,5.4,walk
6615,1,2.3,0.105,5.4,walk
6616,1,2.3,0.105,5.4,walk
6617,1,2.3,0.105,5.4,walk
6618,1,2.52,0.105,5.01,walk
6621,1,3.18,0.105,3.84,walk
6624,1,3.4,0.105,3.45,walk
6627,1,3.4,0.105,3.45,walk
6629,1,3.4,0.105,3.45,walk
6630,1,3.4,0.105,3.45,walk
6631,1,3.4,0.105,3.45,walk
6632,1,3.4,0.105,3.45,walk
6633,1,3.4,0.105,3.45,walk
6634,1,3.4,0.105,3.45,walk
6635,1,3.4,0.105,3.45,walk
6636,1,3.4,0.105,3.45,walk
6639,1,3.4,0.105,3.45,walk
6642,1,3.4,0.105,3.45,walk
6645,1,3.4,0.105,3.45,walk
6648,1,3.4,0.105,3.45,walk
6651,1,3.4,0.105,3.45,walk
6654,1,3.4,0.105,3.45,walk
6657,1,3.4,0.105,3.45,walk
6660,1,3.4,0.105,3.45,walk
6663,1,3.4,0.105,3.45,walk
6678,1,3.4,0.105,3.45,walk
